Galaxy Name,Type (RC3),err,D,GLON,GLAT,Vgsr (RC3),wts
NGC 0936,LBT+,0.28,23.9,168.6,-55.3,1371,3.571428571
NGC 4125,E.6.P,0.25,23.9,130.2,51.3,1468,4
"M60, NGC 4639",SXT4,0.11,23.9,294.3,76,963,9.090909091
IC 5271,S..3?,0.11,23.9,10.8,-64.8,1754,9.090909091
NGC 4696,E+1.P,0.2,24,302.4,21.6,2783,5
NGC 5481,E+,0.5,24,96.8,62.4,2176,2
NGC 3136,E...*,0.41,24,288,-9.4,1497,2.43902439
NGC 3923,E.4+,0.28,24,287.3,32.2,1487,3.571428571
NGC 4391,LA.-*,0.27,24,127.4,52,1480,3.703703704
NGC 3655,SAS5*,0.25,24,235.6,67,1403,4
NGC 0524,LAT+,0.2,24,136.5,-52.5,2509,5
NGC 0524,LAT+,0.2,24,136.5,-52.5,2509,5
NGC 1380,LA,0.14,24,235.9,-54.1,1720,7.142857143
NGC 1374,E,0.41,24.1,236.4,-54.3,1230,2.43902439
NGC 5576,E.3,0.41,24.1,348.7,57.9,1475,2.43902439
NGC 4024,LX.-,0.41,24.1,285.7,42.8,1495,2.43902439
IC 4889,E.5+,0.41,24.1,343.5,-29.4,2473,2.43902439
NGC 5845,E...*,0.21,24.1,0.3,48.9,1462,4.761904762
NGC 7145,E.0,0.21,24.1,349.7,-49.8,1864,4.761904762
NGC 1426,E.4,0.18,24.1,215.2,-50.9,1328,5.555555556
NGC 0720,E.5,0.17,24.1,173,-70.4,1715,5.882352941
NGC 0821,E.6.$,0.17,24.1,151.6,-47.6,1782,5.882352941
NGC 1395,E.2,0.16,24.1,216.2,-52.1,1605,6.25
NGC 3982,SXR3*,0.14,24.1,138.8,60.3,1184,7.142857143
NGC 7599,SAS5,0.06,24.1,348.1,-65.9,1639,16.66666667
NGC 4102,SXS3$,0.2,24.2,138.1,63.1,911,5
NGC 7582,PSBS2,0.2,24.2,348.1,-65.7,1551,5
NGC 3557,E.3,0.2,24.2,281.6,21.1,2813,5
NGC 7180,L..0?,0.41,24.2,33.3,-51,1365,2.43902439
NGC 7145,E.0,0.41,24.2,349.7,-49.8,1864,2.43902439
"NGC 1371, NGC 1367",SXT1,0.17,24.2,219,-53.3,1373,5.882352941
"M60, NGC 4639",SXT4,0.11,24.2,294.3,76,963,9.090909091
"M60, NGC 4639",SXT4,0.09,24.2,294.3,76,963,11.11111111
NGC 3631,SAS5,0.2,24.3,149.5,59,1221,5
NGC 7507,E.0,0.2,24.3,23.4,-68,1597,5
NGC 6951,SXT4,0.2,24.3,100.9,14.9,1645,5
NGC 4291,E,0.32,24.3,125.6,41.6,1898,3.125
NGC 7280,LXR+,0.22,24.3,79.5,-34.2,2030,4.545454545
NGC 1160,S..6*,0.19,24.3,145.8,-12.1,2548,5.263157895
NGC 0821,E.6.$,0.17,24.3,151.6,-47.6,1782,5.882352941
NGC 1395,E.2,0.16,24.3,216.2,-52.1,1605,6.25
NGC 3705,SXR2,0.14,24.3,252,63.8,926,7.142857143
NGC 1425,SAS3,0.06,24.3,227.5,-52.6,1396,16.66666667
NGC 1187,SBR5,0.2,24.4,212.1,-60.1,1325,5
NGC 4281,L..+*/,0.28,24.4,282.8,67,2604,3.571428571
NGC 1426,E.4,0.18,24.4,215.2,-50.9,1328,5.555555556
NGC 5861,SXT5,0.15,24.4,348.5,39.1,1863,6.666666667
NGC 1400,LA.-,0.33,24.5,209.7,-50.6,475,3.03030303
NGC 7723,SBR3,0.24,24.5,69.2,-67.9,1951,4.166666667
NGC 3136,E...*,0.22,24.5,288,-9.4,1497,4.545454545
NGC 7144,E.0,0.12,24.5,349.2,-49.6,1904,8.333333333
NGC 0157,SXT4,0.2,24.6,110.3,-70.9,1734,5
NGC 2434,E.0+,0.41,24.6,281,-21.5,1178,2.43902439
NGC 5061,E.0,0.17,24.6,310.3,35.7,1897,5.882352941
NGC 4651,SAT5,0.2,24.7,293.1,79.1,772,5
"M109, NGC 3992",SBT4,0.2,24.7,140.1,61.9,1121,5
UGC 06983,SBT6,0.2,24.7,140.3,62.6,1151,5
UGC 06983,SBT6,0.2,24.7,140.3,62.6,1151,5
NGC 5813,E.1+,0.2,24.7,359.2,49.8,1933,5
NGC 5061,E.0,0.26,24.7,310.3,35.7,1897,3.846153846
NGC 4125,E.6.P,0.25,24.7,130.2,51.3,1468,4
NGC 4365,E.3,0.14,24.7,283.8,69.2,1154,7.142857143
NGC 7144,E.0,0.12,24.7,349.2,-49.6,1904,8.333333333
NGC 1425,SAS3,0.11,24.7,227.5,-52.6,1396,9.090909091
NGC 4138,LAR+,0.2,24.8,147.3,71.4,969,5
NGC 1351,LA.-P*,0.41,24.8,235.8,-55.3,1400,2.43902439
NGC 0720,E.5,0.41,24.8,173,-70.4,1715,2.43902439
NGC 5846,E.0+,0.41,24.8,0.4,48.8,1793,2.43902439
IC 0467,SXS5*,0.23,24.8,134.3,28.4,2187,4.347826087
NGC 2715,SXT5,0.08,24.8,134.7,33.3,1456,12.5
NGC 5869,L..0*,1.22,24.9,360,47.4,2098,0.819672131
NGC 0821,E.6.$,0.41,24.9,151.6,-47.6,1782,2.43902439
NGC 5846,E.0+,0.2,24.9,0.4,48.8,1793,5
IC 1914,SXS7,0.19,24.9,261.5,-53.9,895,5.263157895
NGC 4434,E,0.17,24.9,285.3,70.2,1004,5.882352941
NGC 6951,SXT4,0.14,24.9,100.9,14.9,1645,7.142857143
NGC 1399,E.1.P,0.12,24.9,236.7,-53.6,1323,8.333333333
NGC 0720,E.5,0.2,25,173,-70.4,1715,5
IC 2367,SBR3,0.33,25,240.6,10.7,2246,3.03030303
NGC 7507,E.0,0.17,25,23.4,-68,1597,5.882352941
IC 5270,SBR6*/,0.14,25,5.9,-64.4,1663,7.142857143
NGC 0524,LAT+,0.14,25,136.5,-52.5,2509,7.142857143
NGC 6207,SAS5,0.2,25.1,59.5,40.7,1010,5
NGC 1427,E+,0.2,25.1,236.6,-52.9,1287,5
"M60, NGC 4639",SXT4,0.23,25.1,294.3,76,963,4.347826087
NGC 1407,E.0,0.1,25.1,209.6,-50.4,1678,10
NGC 5611,L,0.46,25.2,55,69.2,2000,2.173913043
NGC 5322,E.3+,0.41,25.2,110.3,55.5,2043,2.43902439
NGC 3414,L...P,0.33,25.2,204.1,63.4,1376,3.03030303
NGC 2935,PSXS3,0.22,25.2,253.6,22.6,2072,4.545454545
NGC 3981,SAT4,0.18,25.2,285.6,41.1,1561,5.555555556
NGC 7507,E.0,0.17,25.2,23.4,-68,1597,5.882352941
NGC 7531,SXR4,0.07,25.2,346.4,-64.5,1569,14.28571429
NGC 7049,LAS0,0.2,25.4,350.4,-44.1,2172,5
NGC 3605,E.4+,0.41,25.4,230.6,66.4,581,2.43902439
IC 5269,LXT.*,0.3,25.4,5.6,-64.3,1987,3.333333333
NGC 3136,E...*,0.22,25.4,288,-9.4,1497,4.545454545
NGC 1407,E.0,0.19,25.4,209.6,-50.4,1678,5.263157895
NGC 1426,E.4,0.41,25.5,215.2,-50.9,1328,2.43902439
NGC 1407,E.0,0.41,25.5,209.6,-50.4,1678,2.43902439
NGC 3522,E,0.28,25.5,223.7,65,1158,3.571428571
"M60, NGC 4639",SXT4,0.22,25.5,294.3,76,963,4.545454545
NGC 5576,E.3,0.14,25.5,348.7,57.9,1475,7.142857143
NGC 7590,SAT4*,0.05,25.5,348.2,-65.8,1569,20
UGC 06983,SBT6,0.2,25.6,140.3,62.6,1151,5
IC 2554,SBS4P*,0.34,25.6,288,-9,1136,2.941176471
NGC 5846,E.0+,0.2,25.6,0.4,48.8,1793,5
NGC 2325,E.4,0.16,25.6,240,-10.4,1956,6.25
NGC 4105,E.3,0.2,25.7,291.5,32.1,1688,5
NGC 2592,E,0.43,25.7,197.7,31.6,1925,2.325581395
NGC 2380,LX.0*,0.35,25.7,241,-5.7,1575,2.857142857
NGC 7041,LAT-*,0.31,25.7,350.7,-43.7,1880,3.225806452
NGC 5576,E.3,0.14,25.7,348.7,57.9,1475,7.142857143
NGC 0779,SXR3,0.2,25.8,163.5,-63.3,1411,5
NGC 5054,SAS4,0.2,25.8,311.7,45.8,1630,5
NGC 3193,E.2,0.41,25.8,213,54.9,1308,2.43902439
NGC 7541,SBT4*P,0.2,25.9,82.8,-50.7,2822,5
NGC 2699,E...*,0.41,25.9,231.3,25.7,1660,2.43902439
NGC 5485,LA..P,0.34,25.9,101.8,58.9,2107,2.941176471
NGC 1400,LA.-,0.25,25.9,209.7,-50.6,475,4
NGC 5845,E...*,0.21,25.9,0.3,48.9,1462,4.761904762
NGC 1439,E.1,0.41,26,215.1,-50.4,1568,2.43902439
NGC 2325,E.4,0.16,26.1,240,-10.4,1956,6.25
NGC 4546,LBS-*,0.2,26.2,295.2,58.8,948,5
UGC 06983,SBT6,0.2,26.2,140.3,62.6,1151,5
NGC 4030,SAS4,0.2,26.2,277.4,59.2,1348,5
NGC 3156,L...*,0.41,26.2,238.3,45.1,980,2.43902439
NGC 1339,E+..P*,0.41,26.2,231.2,-55.8,1243,2.43902439
LSBG F358-044,dE6,0.37,26.2,237.4,-53.8,1668,2.702702703
NGC 4291,E,0.32,26.2,125.6,41.6,1898,3.125
NGC 5786,PSBS4,0.63,26.3,326.9,14.9,2868,1.587301587
NGC 3904,E.2+*,0.41,26.3,287,31.7,1363,2.43902439
NGC 5638,E.1,0.24,26.3,351.7,56.5,1806,4.166666667
UGC 03630,SXR3?,0.09,26.3,212.3,3,1643,11.11111111
NGC 7218,SBT6,0.09,26.3,40.1,-51.3,1756,11.11111111
NGC 1400,LA.-,0.33,26.4,209.7,-50.6,475,3.03030303
NGC 4105,E.3,0.17,26.5,291.5,32.1,1688,5.882352941
NGC 1339,E+..P*,0.2,26.7,231.2,-55.8,1243,5
NGC 0636,E.3,0.41,26.7,155.1,-67.4,1875,2.43902439
NGC 1400,LA.-,0.33,26.7,209.7,-50.6,475,3.03030303
NGC 6703,LA.-,0.29,26.7,74.9,19.7,2580,3.448275862
NGC 3641,E...P,0.25,26.7,257,57.8,1664,4
NGC 1439,E.1,0.15,26.7,215.1,-50.4,1568,6.666666667
NGC 1439,E.1,0.15,26.7,215.1,-50.4,1568,6.666666667
NGC 1350,PSBR2,0.2,26.8,233.6,-55.2,1768,5
NGC 3962,E.1,0.41,26.8,282.7,46.6,1667,2.43902439
NGC 7454,E.4,0.3,26.8,88.1,-38.9,2167,3.333333333
NGC 4162,RSAT4,0.27,26.8,229.4,80.6,2545,3.703703704
NGC 6868,E.2,0.25,26.8,350.9,-32.6,2831,4
NGC 4434,E,0.17,26.8,285.3,70.2,1004,5.882352941
NGC 4434,E,0.17,26.8,285.3,70.2,1004,5.882352941
IC 3370,E.2+,0.17,26.8,297.9,23.3,2748,5.882352941
"M60, NGC 4639",SXT4,0.14,26.8,294.3,76,963,7.142857143
NGC 6070,SAS6,0.11,26.8,12.5,35.6,2058,9.090909091
NGC 1964,SXS3,0.2,26.9,225.3,-26.5,1507,5
NGC 5812,E.0,0.29,26.9,349.8,43.3,1992,3.448275862
NGC 2699,E...*,0.27,26.9,231.3,25.7,1660,3.703703704
NGC 5638,E.1,0.24,26.9,351.7,56.5,1806,4.166666667
NGC 3370,SAS5,0.03,26.9,225.4,59.7,1200,33.33333333
NGC 4386,LX.0*,0.49,27,125.2,41.5,1820,2.040816327
NGC 3640,E.3,0.13,27,256.9,57.8,1199,7.692307692
NGC 3640,E.3,0.13,27,256.9,57.8,1199,7.692307692
NGC 4105,E.3,0.17,27.1,291.5,32.1,1688,5.882352941
NGC 5831,E.3,0.17,27.2,359.4,49,1677,5.882352941
NGC 3370,SAS5,0.03,27.2,225.4,59.7,1200,33.33333333
ESO 322- G 101,E?,0.44,27.3,302.6,21.8,1855,2.272727273
IC 4214,PSBR2,0.42,27.3,309.4,30.4,2135,2.380952381
FCC 274,dE0,0.33,27.3,236.8,-52.9,947,3.03030303
NGC 3370,SAS5,0.03,27.3,225.4,59.7,1200,33.33333333
NGC 0289,SBT4,0.5,27.4,299.1,-85.9,1611,2
ZOAG245.14-3.56,S,0.23,27.4,245.1,-3.6,1894,4.347826087
NGC 7721,SAS5,0.11,27.4,79.7,-63.1,2110,9.090909091
NGC 3370,SAS5,0.03,27.4,225.4,59.7,1200,33.33333333
NGC 5938,SBT4,0.57,27.5,318.1,-9,3381,1.754385965
NGC 5481,E+,0.4,27.5,96.8,62.4,2176,2.5
NGC 5831,E.3,0.17,27.5,359.4,49,1677,5.882352941
IC 3370,E.2+,0.17,27.5,297.9,23.3,2748,5.882352941
"M60, NGC 4639",SXT4,0.09,27.5,294.3,76,963,11.11111111
NGC 3370,SAS5,0.03,27.5,225.4,59.7,1200,33.33333333
NGC 3370,SAS5,0.03,27.5,225.4,59.7,1200,33.33333333
NGC 0720,E.5,0.17,27.6,173,-70.4,1715,5.882352941
NGC 1171,S..6*,0.42,27.7,147,-13.2,2857,2.380952381
NGC 2146,SBS2P,0.4,27.7,135.7,24.9,1035,2.5
NGC 4291,E,0.32,27.7,125.6,41.6,1898,3.125
NGC 3370,SAS5,0.03,27.7,225.4,59.7,1200,33.33333333
NGC 1353,SBT3*,0.03,27.7,212,-52.9,1439,33.33333333
UGC 07767,E,0.97,27.8,124.5,43.4,1422,1.030927835
MCG -03-17-002,SBS1P,0.51,27.8,227.9,-15.5,1807,1.960784314
NGC 2699,E...*,0.27,27.8,231.3,25.7,1660,3.703703704
IC 4237,SBR3$,0.26,27.8,313.2,41.1,2525,3.846153846
NGC 5631,LAS0,0.24,27.8,99.5,56,2112,4.166666667
NGC 3370,SAS5,0.05,27.8,225.4,59.7,1200,20
NGC 3370,SAS5,0.03,27.8,225.4,59.7,1200,33.33333333
NGC 5687,L..-$,0.51,27.9,95.4,56.8,2251,1.960784314
NGC 3347,SBT3,0.25,27.9,275.8,19.7,2794,4
NGC 5485,LA..P,0.41,28,101.8,58.9,2107,2.43902439
NGC 3370,SAS5,0.04,28,225.4,59.7,1200,25
NGC 5831,E.3,0.41,28.1,359.4,49,1677,2.43902439
NGC 6861,LAS-*,0.36,28.1,350.9,-32.2,2754,2.777777778
IC 4797,E+..P*,0.2,28.1,342.1,-22.4,2617,5
NGC 3190,SAS1P/,0.14,28.1,213,54.8,1262,7.142857143
ESO 009- G 010,SAS4*,0.11,28.1,307.9,-25.6,2257,9.090909091
NGC 5812,E.0,0.29,28.2,349.8,43.3,1992,3.448275862
NGC 3021,SAT4*,0.19,28.2,192.2,50.8,1509,5.263157895
NGC 1400,LA.-,0.41,28.3,209.7,-50.6,475,2.43902439
NGC 3904,E.2+*,0.28,28.3,287,31.7,1363,3.571428571
NGC 4772,SAS1,0.25,28.3,304.1,65,968,4
NGC 5678,SXT3,0.13,28.3,100,54.5,2062,7.692307692
IC 1459,E.3+,0.41,28.4,4.7,-64.1,1697,2.43902439
NGC 5350,SBR3,0.25,28.4,82.8,71.6,2384,4
NGC 5582,E,0.23,28.4,72.8,67.6,1532,4.347826087
IC 3253,SAS5*,0.15,28.4,296.5,27.9,2553,6.666666667
NGC 2380,LX.0*,0.35,28.5,241,-5.7,1575,2.857142857
NGC 1407,E.0,0.26,28.5,209.6,-50.4,1678,3.846153846
NGC 1297,LXS0P*,0.42,28.6,207.6,-55.2,1497,2.380952381
IC 3370,E.2+,0.41,28.6,297.9,23.3,2748,2.43902439
NGC 1400,LA.-,0.29,28.6,209.7,-50.6,475,3.448275862
NGC 6943,SXR6*,0.13,28.7,326,-35.3,3005,7.692307692
NGC 5485,LA..P,0.34,28.8,101.8,58.9,2107,2.941176471
NGC 5170,SAS5*/,0.3,28.8,315.7,44,1396,3.333333333
NGC 1407,E.0,0.26,28.8,209.6,-50.4,1678,3.846153846
NGC 0289,SBT4,0.2,29,299.1,-85.9,1611,5
NGC 5308,L..-./,0.28,29,111.2,54.9,2169,3.571428571
NGC 3613,E.6,0.4,29.1,144.3,55.1,2133,2.5
NGC 4709,E.1,0.33,29.1,302.7,21.5,4452,3.03030303
NGC 5898,E.0,0.26,29.1,341,27.7,2153,3.846153846
NGC 5846,E.0+,0.23,29.1,0.4,48.8,1793,4.347826087
NGC 0157,SXT4,0.19,29.1,110.3,-70.9,1734,5.263157895
NGC 5061,E.0,0.19,29.1,310.3,35.7,1897,5.263157895
NGC 5878,SAS3,0.1,29.1,347.2,36.1,1953,10
IC 1459,E.3+,0.28,29.2,4.7,-64.1,1697,3.571428571
NGC 6868,E.2,0.25,29.2,350.9,-32.6,2831,4
IC 4889,E.5+,0.16,29.2,343.5,-29.4,2473,6.25
NGC 5254,SAT5*,0.11,29.2,321.3,49.6,2234,9.090909091
NGC 2271,LX.-,0.41,29.3,233.2,-12.2,2408,2.43902439
NGC 5427,SAS5P,0.83,29.4,333.3,52.5,2592,1.204819277
NGC 2268,SXR4,0.23,29.4,129.2,27.5,2380,4.347826087
NGC 4261,E.2+,0.19,29.4,281.8,67.4,2130,5.263157895
ESO 380- G 006,PSAS3*,0.08,29.4,294.8,26.7,2758,12.5
NGC 7541,SBT4*P,0.2,29.5,82.8,-50.7,2822,5
NGC 5970,SBR5,0.23,29.5,20.4,48.2,2030,4.347826087
NGC 3294,SAS5,0.14,29.5,184.6,59.8,1576,7.142857143
NGC 1172,E+..*,0.41,29.6,197.5,-57.4,1502,2.43902439
IC 4797,E+..P*,0.2,29.6,342.1,-22.4,2617,5
NGC 0524,LAT+,0.19,29.6,136.5,-52.5,2509,5.263157895
NGC 0636,E.3,0.16,29.6,155.1,-67.4,1875,6.25
NGC 7144,E.0,0.41,29.7,349.2,-49.6,1904,2.43902439
NGC 5813,E.1+,0.41,29.7,359.2,49.8,1933,2.43902439
NGC 2986,E.2,0.24,29.7,255,23.7,2106,4.166666667
NGC 3370,SAS5,0.04,29.7,225.4,59.7,1200,25
NGC 5812,E.0,0.41,29.8,349.8,43.3,1992,2.43902439
NGC 1209,E.6.*,0.41,29.8,199.6,-56.7,2561,2.43902439
NGC 4800,SAT3,0.38,29.8,121.3,70.6,879,2.631578947
NGC 6017,S?,0.31,29.8,16,41.1,1717,3.225806452
NGC 3904,E.2+*,0.28,29.8,287,31.7,1363,3.571428571
NGC 0636,E.3,0.16,29.8,155.1,-67.4,1875,6.25
NGC 3370,SAS5,0.03,29.8,225.4,59.7,1200,33.33333333
NGC 3089,SXT3,0.31,29.9,263,20.9,2409,3.225806452
NGC 7049,LAS0,0.22,29.9,350.4,-44.1,2172,4.545454545
NGC 4645,E+,0.18,29.9,301.5,21.1,2411,5.555555556
NGC 5371,SXT4,0.2,30.1,82.2,71.2,2635,5
NGC 7537,SA.4*,0.2,30.1,82.8,-50.7,2815,5
NGC 2974,E.4,0.41,30.1,239.5,35,1893,2.43902439
NGC 5728,SXR1*,0.25,30.2,337.3,38.1,2735,4
NGC 2935,PSXS3,0.24,30.2,253.6,22.6,2072,4.166666667
NGC 4995,SXT3,0.2,30.2,310.8,54.8,1676,5
IC 4889,E.5+,0.16,30.2,343.5,-29.4,2473,6.25
NGC 3982,SXR3*,0.74,30.3,138.8,60.3,1184,1.351351351
NGC 0448,L..-./,0.35,30.3,136.6,-63.9,1978,2.857142857
NGC 6902,SAR3,0.29,30.3,356.9,-34.7,2778,3.448275862
NGC 5846,E.0+,0.1,30.3,0.4,48.8,1793,10
ESO 183- G 030,LA.-P?,0.41,30.4,341.8,-22.6,2627,2.43902439
IC 1459,E.3+,0.28,30.4,4.7,-64.1,1697,3.571428571
NGC 2962,RLXT+,0.17,30.4,230,39.7,1830,5.882352941
NGC 5582,E,0.23,30.5,72.8,67.6,1532,4.347826087
NGC 5740,SXT3,0.17,30.5,354.5,52.9,1567,5.882352941
NGC 0661,E+..*,0.25,30.6,136.7,-32.7,3969,4
NGC 5898,E.0,0.26,30.7,341,27.7,2153,3.846153846
NGC 6943,SXR6*,0.2,30.8,326,-35.3,3005,5
NGC 4680,P,0.19,30.8,301.2,51.2,2376,5.263157895
ESO 027- G 008,SBS5*,0.08,30.8,310.3,-34.9,2332,12.5
IC 1459,E.3+,0.2,30.9,4.7,-64.1,1697,5
NGC 4168,E.2,0.42,30.9,267.7,73.3,2224,2.380952381
UGC 03691,SA.6,0.13,30.9,201.1,10.5,2113,7.692307692
NGC 4030,SAS4,0.2,31,277.4,59.2,1348,5
NGC 5377,RSBS1,0.2,31,94.9,66.2,1892,5
NGC 2339,SXT4,0.23,31,197.8,12.1,2131,4.347826087
NGC 4645,E+,0.18,31,301.5,21.1,2411,5.555555556
IC 2560,PSBR3*,0.17,31,269.4,19,2656,5.882352941
NGC 5061,E.0,0.14,31,310.3,35.7,1897,7.142857143
NGC 7479,SBS5,0.2,31.1,86.3,-42.8,2544,5
NGC 5044,E.0,0.28,31.2,311.2,46.1,2580,3.571428571
NGC 5322,E.3+,0.23,31.2,110.3,55.5,2043,4.347826087
NGC 7083,SAS4,0.2,31.3,329.4,-41.8,3021,5
ESO 322- G 038,LX.-,0.34,31.3,300.3,21.3,2930,2.941176471
NGC 7173,E+..P*,0.19,31.3,15,-53.1,2535,5.263157895
NGC 7541,SBT4*P,0.19,31.3,82.8,-50.7,2822,5.263157895
IC 4943,E...P*,0.19,31.3,350.9,-32.1,2823,5.263157895
NGC 5898,E.0,0.41,31.4,341,27.7,2153,2.43902439
NGC 5903,E.2,0.41,31.4,341.1,27.7,2479,2.43902439
NGC 2865,E.3+,0.41,31.5,253,18.9,2401,2.43902439
NGC 2273,SBR1*,0.39,31.6,155,23.3,1926,2.564102564
NGC 3583,SBS3,0.29,31.6,158.1,61.6,2178,3.448275862
NGC 1924,SBR4,0.27,31.6,208.1,-21,2426,3.703703704
NGC 4261,E.2+,0.19,31.6,281.8,67.4,2130,5.263157895
NGC 4709,E.1,0.15,31.6,302.7,21.5,4451,6.666666667
NGC 5678,SXT3,0.2,31.8,100,54.5,2062,5
NGC 2271,LX.-,0.28,31.8,233.2,-12.2,2408,3.571428571
NGC 4261,E.2+,0.19,31.8,281.8,67.4,2130,5.263157895
NGC 7541,SBT4*P,0.07,31.8,82.8,-50.7,2822,14.28571429
NGC 4261,E.2+,0.41,31.9,281.8,67.4,2130,2.43902439
NGC 3437,SXT5*,0.12,31.9,215.2,62.8,1224,8.333333333
NGC 3258,E.1,0.27,32.1,272.9,18.8,2576,3.703703704
NGC 6869,L,0.22,32.1,99.1,18.1,2957,4.545454545
NGC 5813,E.1+,0.18,32.1,359.2,49.8,1933,5.555555556
NGC 2268,SXR4,0.14,32.1,129.2,27.5,2380,7.142857143
NGC 5813,E.1+,0.18,32.2,359.2,49.8,1933,5.555555556
NGC 4024,LX.-,0.48,32.3,285.7,42.8,1495,2.083333333
NGC 2695,LXS0?,0.4,32.3,231,25.5,1660,2.5
NGC 4261,E.2+,0.2,32.4,281.8,67.4,2130,5
NGC 4603,SAS5*,0.2,32.4,300.8,21.9,2377,5
NGC 5308,L..-./,0.21,32.4,111.2,54.9,2169,4.761904762
NGC 7097,E.5,0.21,32.4,358.4,-48.5,2535,4.761904762
UGC 03876,SAS7,0.49,32.5,191,20,812,2.040816327
NGC 3613,E.6,0.41,32.5,144.3,55.1,2133,2.43902439
NGC 2695,LXS0?,0.4,32.6,231,25.5,1660,2.5
NGC 5322,E.3+,0.23,32.6,110.3,55.5,2043,4.347826087
NGC 4603,SAS5*,0.2,32.7,300.8,21.9,2377,5
NGC 3613,E.6,0.4,32.7,144.3,55.1,2133,2.5
NGC 5371,SXT4,0.36,32.7,82.2,71.2,2635,2.777777778
NGC 1199,E.3.*,0.32,32.7,199.2,-57.3,2616,3.125
NGC 1723,SBR1P,0.56,32.8,210.2,-29.8,3630,1.785714286
"CCC 070, Abell 3526",E,0.33,32.8,302.4,21.6,2133,3.03030303
NGC 4767,E,0.25,32.8,303.4,23.2,2812,4
NGC 7173,E+..P*,0.19,32.9,15,-53.1,2535,5.263157895
IC 4943,E...P*,0.19,32.9,350.9,-32.1,2823,5.263157895
NGC 7537,SA.4*,0.2,33,82.8,-50.7,2815,5
NGC 5044,E.0,0.41,33.1,311.2,46.1,2580,2.43902439
NGC 4696,E+1.P,0.41,33.1,302.4,21.6,2783,2.43902439
NGC 1199,E.3.*,0.32,33.1,199.2,-57.3,2616,3.125
NGC 5044,E.0,0.28,33.1,311.2,46.1,2580,3.571428571
NGC 5322,E.3+,0.15,33.1,110.3,55.5,2043,6.666666667
NGC 4105,E.3,0.41,33.3,291.5,32.1,1688,2.43902439
NGC 3683,SBS5$,0.23,33.3,143.8,56.7,1733,4.347826087
NGC 3370,SAS5,0.14,33.3,225.4,59.7,1200,7.142857143
NGC 4603,SAS5*,0.1,33.3,300.8,21.9,2377,10
NGC 2634,E.1.*,0.68,33.4,139.8,33.9,2390,1.470588235
NGC 5833,SAS4P*,0.15,33.4,312.9,-12.8,2871,6.666666667
NGC 6923,SBT3*,0.09,33.4,12.5,-33.9,2871,11.11111111
NGC 1419,E...P*,0.41,33.6,240.1,-53.1,1398,2.43902439
NGC 4729,E+..*,0.31,33.6,303,21.7,3163,3.225806452
NGC 3568,SBS5*,0.1,33.6,281.7,21.2,2237,10
NGC 4030,SAS4,0.2,33.7,277.4,59.2,1348,5
NGC 3073,LX.-,0.93,33.7,158,48.2,1273,1.075268817
NGC 2271,LX.-,0.28,33.7,233.2,-12.2,2408,3.571428571
NGC 2935,PSXS3,0.14,33.7,253.6,22.6,2072,7.142857143
NGC 3193,E.2,0.18,33.8,213,54.9,1308,5.555555556
NGC 4233,L..0,0.94,33.9,278.7,68.9,2118,1.063829787
NGC 7755,SBT5*,0.45,33.9,15.5,-75.7,2972,2.222222222
NGC 5582,E,0.41,33.9,72.8,67.6,1532,2.43902439
NGC 5903,E.2,0.23,33.9,341.1,27.7,2479,4.347826087
NGC 1332,L.S-*/,0.2,34,212.2,-54.4,1444,5
"NGC 5193, Abell 3560",E...P*,0.29,34,312.6,28.9,3547,3.448275862
NGC 3193,E.2,0.18,34,213,54.9,1308,5.555555556
NGC 2962,RLXT+,0.15,34,230,39.7,1830,6.666666667
NGC 6943,SXR6*,0.2,34.3,326,-35.3,3005,5
"[MHI2005] 359, Abell 1060",E,0.47,34.3,269.6,26.5,4069,2.127659574
NGC 7083,SAS4,0.2,34.4,329.4,-41.8,3021,5
NGC 0514,SXT5,0.6,34.4,135.1,-49.2,2568,1.666666667
NGC 3257,LXS-*,0.26,34.4,272.9,18.8,2955,3.846153846
NGC 7083,SAS4,0.07,34.4,329.4,-41.8,3021,14.28571429
NGC 4414,SAT5$,0.2,34.5,174.5,83.2,728,5
NGC 7029,E.6.*,0.41,34.5,349.6,-42.8,2754,2.43902439
IC 5328,E.4,0.41,34.5,338.9,-66.3,3066,2.43902439
NGC 6063,S..6*,0.25,34.5,19.9,40,2919,4
NGC 5903,E.2,0.23,34.5,341.1,27.7,2479,4.347826087
NGC 4602,SXT4,0.22,34.5,297.9,57.6,2446,4.545454545
ESO 323- G 034,E.5.*,0.22,34.5,303.3,21.7,4125,4.545454545
NGC 3054,SXR3,0.08,34.5,260.2,22.1,2217,12.5
NGC 1199,E.3.*,0.41,34.6,199.2,-57.3,2616,2.43902439
NGC 7192,E+..*,0.41,34.6,326.5,-44.5,2806,2.43902439
NGC 7814,SAS2*/,0.2,34.7,106.4,-45.2,1204,5
NGC 3318,SXT3,0.49,34.7,277.7,14.6,2548,2.040816327
UGC 10743,S..1?,0.24,34.7,28.7,25.8,2682,4.166666667
NGC 7200,E+..*,0.32,34.8,345.4,-51.3,2850,3.125
NGC 3258,E.1,0.27,34.8,272.9,18.8,2576,3.703703704
NGC 3268,E.2,0.25,34.8,272.9,19.2,2589,4
NGC 5448,RSXR1,0.18,34.8,95.7,64,2125,5.555555556
NGC 3021,SAT4*,0.14,34.8,192.2,50.8,1509,7.142857143
